,Year,Month,Day,Hour,Minute,Second,Lat,Long,V_rel,He,O,N2,O2,Ar,Density,H,N,Anomalous Oxygen,Exospheric Temp,Temp
0,2008.0,10.0,2.0,0.0,0.0,0.0,12.76999999999993,-91.37,7812.577664944743,7686712582765.113,842286609313773.2,184713209707543.88,7870094423303.453,35616044216.766304,3.158526952433779e-11,543214661003.0107,6725532046842.784,3383.008625128591,686.4122449271564,681.8312656129992
1,2008.0,10.0,2.0,0.0,0.0,17.0,13.966006482846245,-91.54859580499294,7812.437573983346,7746072080664.136,842603076793261.1,185372915169328.66,7930858440037.1875,35638712388.24114,3.162742691957943e-11,541685767569.8055,6702640923101.948,3382.6143839835404,686.5242084087877,682.0490695881058
2,2008.0,10.0,2.0,0.0,0.0,35.0,15.16196837076495,-91.72827621941354,7812.286001055044,7809390131209.572,843015174499102.0,186105658227750.12,8001892268093.8545,35682508170.0781,3.167588840385181e-11,540014811741.29144,6670988117361.336,3383.9575865109205,686.6062582821719,682.2465819253506
3,2008.0,10.0,2.0,0.0,0.0,53.0,16.35788113787256,-91.9091512720936,7812.123211530179,7875932936428.991,843501290542882.1,186916418441927.03,8083807931202.623,35750468913.821884,3.173034611722212e-11,538185779184.30884,6630870038283.492,3387.033200327216,686.6720292075993,682.435112297897
4,2008.0,10.0,2.0,0.0,1.0,11.0,17.553740068201062,-92.09133560093062,7811.949490434029,7944911359344.64,844040221892265.2,187810131027470.84,8177223800901.989,35846334122.12319,3.179049891108186e-11,536186907699.12756,6582492292771.176,3391.8369200493817,686.7352833700096,682.6261663943856
5,2008.0,10.0,2.0,0.0,1.0,29.0,18.749540233885565,-92.27494898115549,7811.765141951392,8015441866263.145,844610365971476.0,188792215695032.12,8282793626316.567,35974092864.65037,3.185606191365793e-11,534007957541.3861,6526193784543.462,3398.364999868731,686.8103963724436,682.8319405322161
6,2008.0,10.0,2.0,0.0,1.0,47.0,19.9452764715167,-92.46011689790151,7811.570488897731,8086549088753.872,845190006955027.2,189868642115204.8,8401212299685.186,36137962068.490616,3.1926777718899065e-11,531640077207.9412,6462456202267.994,3406.614073996335,686.9122460629658,683.0652502346073
7,2008.0,10.0,2.0,0.0,2.0,5.0,21.140943356405295,-92.64697116914886,7811.365872157776,8157173609527.092,845757629106717.5,191045946202642.4,8533219275245.263,36342399633.63968,3.200242541378266e-11,529075938794.0076,6391891701680.788,3416.5809647822857,687.0560591210873,683.3394094984044
8,2008.0,10.0,2.0,0.0,2.0,23.0,22.336535174474974,-92.83565062590242,7811.15165009253,8226182432472.9795,846292180936932.9,192331222442970.66,8679600832938.807,36592116192.17077,3.20828270563284e-11,526309850885.5439,6315226894544.471,3428.262478316854,687.2572532855531,683.6680959733203
9,2008.0,10.0,2.0,0.0,2.0,40.0,23.532045891458456,-93.02630185738349,7810.928197915673,8292382299722.757,846773284507190.5,193732090759435.66,8841190972007.215,36892085396.37076,3.216785139070279e-11,523337846517.05615,6233283885306.82,3441.6551873458,687.5312769242549,684.0652039856208
10,2008.0,10.0,2.0,0.0,2.0,58.0,24.727469119030037,-93.2190800300911,7810.695907040446,8354538106662.186,847181574786218.9,195256589908111.28,9018868113131.041,37247531973.43609,3.2257417803507584e-11,520156549665.8115,6146978272949.898,3456.7552013714053,687.8933903974008,684.5446334834334
